date,BTC,ETH,XRP,LTC,DASH,XEM,ETC,XMR,NEO,ZEC,QTUM,STEEM,WAVES,SC,GNO,LSK,GNT,REP,DOGE,SNT,XLM,GBYTE,DCR,FCT,DGB,OMG,BAT,PIVX,NXT
1514160000000.0,13530.0,0.048764,7.13e-05,0.0194,0.0809891,7.422e-05,0.00204775,0.024362,0.0043241,0.03843216,0.0032301,0.00024245,0.00098401,2.44e-06,0.01348434,0.00144568,4.625e-05,0.00505015,6e-07,1.01e-05,1.598e-05,0.0474,0.00649007,0.00251269,6.07e-06,0.00104217,2.68e-05,0.00085713,0.00012704
1514246400000.0,13639.0,0.052,7.15e-05,0.01910102,0.08057992,7.241e-05,0.00210938,0.02450708,0.00480962,0.03805736,0.00339002,0.0002435,0.00102092,2.01e-06,0.01717985,0.0017152,5.1e-05,0.005199,6.4e-07,1.015e-05,1.617e-05,0.05169012,0.00656872,0.00340225,4.67e-06,0.00112099,2.773e-05,0.00091121,0.00012193
1514332800000.0,15707.18562129,0.047698,6.844e-05,0.01776997,0.07545163,6.13e-05,0.0018974,0.02267275,0.004148,0.03477999,0.003114,0.00021585,0.00089999,1.85e-06,0.01345021,0.0015828,4.85e-05,0.00545005,5.9e-07,8.87e-06,1.412e-05,0.04220006,0.00598323,0.00306858,4.27e-06,0.00096891,2.562e-05,0.00081,9.446e-05
1514419200000.0,15446.79999996,0.04771677,7.835e-05,0.01709285,0.07389911,6.019e-05,0.00187098,0.02422417,0.00428287,0.03344737,0.003103,0.0002076,0.000866,1.86e-06,0.01358487,0.0015441,5.72e-05,0.00524492,5.6e-07,1.01e-05,1.454e-05,0.0431911,0.00619191,0.00287497,4.17e-06,0.000963,2.611e-05,0.00081974,8.234e-05
1514505600000.0,14275.0,0.04990493,8.75e-05,0.01730965,0.07666,6.281e-05,0.00187374,0.0245786,0.00453023,0.03333,0.00335221,0.00020195,0.00088087,1.98e-06,0.01441019,0.00159599,5.657e-05,0.00516372,5.6e-07,1.01e-05,1.524e-05,0.05400378,0.00624005,0.00291653,4.11e-06,0.00104895,2.668e-05,0.00080099,5.111e-05
1514592000000.0,14330.0,0.0511,0.00013401,0.0167522,0.07609252,7.187e-05,0.00190623,0.02452028,0.0051482,0.03605703,0.00352505,0.00021762,0.00093995,2.23e-06,0.01539834,0.00157898,5.753e-05,0.00526908,6.5e-07,1.168e-05,2.196e-05,0.05425906,0.00685,0.00320712,4.64e-06,0.00110645,2.615e-05,0.00080508,4.112e-05
1514678400000.0,12350.0,0.05527,0.00014801,0.0167371,0.07619996,7.125e-05,0.0019101,0.02444464,0.005738,0.0359379,0.00380609,0.00021187,0.00091443,2.23e-06,0.01469997,0.00150599,5.613e-05,0.00507403,6e-07,1.244e-05,2.479e-05,0.05204193,0.00663994,0.00328901,5.49e-06,0.00133102,2.77e-05,0.0007485,4.273e-05
1514764800000.0,13726.00000005,0.05341501,0.00014252,0.016371,0.07320905,7.235e-05,0.0018803,0.02399984,0.00542486,0.03467,0.00382733,0.00021686,0.00090865,2.15e-06,0.01505,0.00146126,6.103e-05,0.0050999,6.5e-07,1.637e-05,2.55e-05,0.04927475,0.00699581,0.00416651,5.07e-06,0.00141708,2.965e-05,0.00074594,5e-05
1514851200000.0,13380.0,0.05620104,0.0001524,0.01667563,0.07645592,7.501e-05,0.00219376,0.02529995,0.005832,0.03851899,0.00385228,0.00030447,0.00093298,2.28e-06,0.0168226,0.00156251,6.918e-05,0.00549108,6.5e-07,1.925e-05,3.626e-05,0.0576903,0.00817964,0.00480003,5.23e-06,0.00143869,3.52e-05,0.00079481,4.681e-05
1514937600000.0,14724.9,0.0582001,0.00014885,0.01696956,0.07843527,7.65e-05,0.002162,0.02479998,0.006096,0.036956,0.00362241,0.00047,0.00089546,2.06e-06,0.01770969,0.0014803,7.358e-05,0.00536167,6.1e-07,2.149e-05,3.779e-05,0.05490475,0.00726064,0.00408001,4.44e-06,0.00137349,3.821e-05,0.00078006,4.188e-05
1515024000000.0,15079.99000003,0.06233,0.00017974,0.01613,0.07453816,0.00011672,0.00217008,0.02533141,0.0069,0.03710069,0.00347004,0.000528,0.000857,2.18e-06,0.0176975,0.00138525,7.157e-05,0.00510992,6.1e-07,4.451e-05,5.86e-05,0.05418242,0.00705014,0.00436501,5.21e-06,0.001356,4.252e-05,0.00073386,4.15e-05
1515110400000.0,15199.0,0.06195992,0.00018095,0.01559001,0.07330022,0.00010264,0.00220405,0.02435172,0.0066201,0.03623128,0.00301313,0.00043983,0.0008189,2.6e-06,0.0193863,0.00140254,6.951e-05,0.00478905,6.4e-07,3.659e-05,4.88e-05,0.056201,0.00750999,0.0044238,6.51e-06,0.00129609,3.937e-05,0.00067,3.85e-05
1515196800000.0,16925.00000003,0.05699581,0.00014717,0.01431,0.0636444,9.228e-05,0.00184743,0.02114994,0.00558002,0.03248846,0.00295012,0.00034204,0.0007005,4.14e-06,0.02395,0.00141969,5.63e-05,0.00425686,7.3e-07,2.924e-05,3.925e-05,0.04405735,0.00663432,0.0037289,6.88e-06,0.00110001,3.252e-05,0.0006179,3.035e-05
1515283200000.0,17130.0,0.05879962,0.00015354,0.01618088,0.06753209,9.5e-05,0.00197999,0.02305598,0.00587001,0.03814475,0.00407599,0.00038535,0.0007466,5.61e-06,0.02293224,0.00181496,5.995e-05,0.00445349,8.4e-07,3.097e-05,4.238e-05,0.04898503,0.00663314,0.00368436,7.45e-06,0.001117,3.799e-05,0.0006501,3.181e-05
1515369600000.0,16180.0,0.0688999,0.00016992,0.016769,0.07140001,0.00011091,0.00219,0.0248,0.00626006,0.04693089,0.00375469,0.00039306,0.00078895,5.64e-06,0.02252466,0.00209771,6.655e-05,0.0048643,1.04e-06,3.255e-05,4.404e-05,0.04772784,0.00691023,0.0044534,7.79e-06,0.0015191,4.739e-05,0.00075925,3.343e-05
1515456000000.0,14900.0,0.0756,0.00015952,0.01691493,0.0718,0.00010676,0.00225,0.02681721,0.0067895,0.04621911,0.0036609,0.00039701,0.00089999,5.25e-06,0.02385386,0.00206,7.296e-05,0.00670947,9.8e-07,3.063e-05,4.13e-05,0.04820712,0.0073451,0.00502999,7.66e-06,0.00158862,5.726e-05,0.00079915,3.212e-05
1515542400000.0,14457.99999998,0.089389,0.00014225,0.01696396,0.0767741,0.00010442,0.0025905,0.02850941,0.0088151,0.04636975,0.0035885,0.00040694,0.00089169,5.3e-06,0.0265,0.002035,7.401e-05,0.00638914,9.1e-07,3e-05,4.078e-05,0.05300002,0.008,0.00470542,7.59e-06,0.00173684,6.248e-05,0.00085197,3.29e-05
1515628800000.0,14860.0,0.084,0.00013134,0.01674424,0.07438583,9.288e-05,0.00243147,0.0272327,0.008288,0.04771803,0.00357099,0.00035365,0.00084424,4.78e-06,0.0265,0.00192,6.32e-05,0.00683989,8.7e-07,2.689e-05,3.75e-05,0.05305276,0.00764776,0.00446989,7.34e-06,0.00156999,5.331e-05,0.00092123,3.011e-05
1515715200000.0,13282.4827727,0.08563865,0.0001456,0.01696001,0.0745,9.41e-05,0.00244171,0.02662996,0.00804405,0.04780015,0.00339002,0.00033233,0.00079,5.03e-06,0.0236806,0.00187809,6.108e-05,0.00749956,8.4e-07,2.888e-05,4.194e-05,0.052555,0.00764474,0.00429962,7.04e-06,0.00160074,4.935e-05,0.00091252,2.905e-05
1515801600000.0,13797.0,0.09124999,0.00014686,0.016999,0.07568219,0.00010138,0.00259004,0.02834993,0.00891988,0.05026071,0.00360623,0.00038746,0.00081096,4.83e-06,0.02650011,0.00211735,6.598e-05,0.0076598,9.1e-07,3.278e-05,4.831e-05,0.07197908,0.00839053,0.00448999,7.4e-06,0.00164253,5.372e-05,0.00091554,3.273e-05
1515888000000.0,14180.999,0.09729245,0.00013999,0.01813547,0.07692296,0.00010127,0.00297,0.0293,0.00974,0.04873434,0.00385008,0.00043799,0.00082388,4.51e-06,0.02638,0.00206001,6.737e-05,0.00748985,8.5e-07,3.36e-05,4.665e-05,0.08267688,0.00853108,0.00434593,7.12e-06,0.001794,5.341e-05,0.00089665,3.15e-05
1515974400000.0,13545.10000002,0.099711,0.0001339,0.01736999,0.07386971,9.699e-05,0.00314499,0.02881542,0.01233594,0.04876232,0.00398061,0.00042796,0.00079574,4.38e-06,0.02523668,0.00199999,6.676e-05,0.0068902,8.3e-07,3.179e-05,4.561e-05,0.06936962,0.00810069,0.00467996,6.79e-06,0.00172932,4.848e-05,0.00084651,3.112e-05
1516060800000.0,13565.0,0.09406406,0.00012175,0.017,0.06820438,9.789e-05,0.00294707,0.03048993,0.01338079,0.0458568,0.00379955,0.00040086,0.00079489,4.14e-06,0.02374998,0.00194282,7.108e-05,0.00661662,7.3e-07,3.07e-05,4.388e-05,0.0625,0.00767236,0.00428235,6.2e-06,0.00165153,5.057e-05,0.00087459,3.022e-05
1516147200000.0,11017.17200001,0.09199352,0.000103,0.01640001,0.06667,8.561e-05,0.002515,0.02785019,0.0126229,0.04482211,0.00314989,0.0003398,0.00072998,3.22e-06,0.01844995,0.00184,6.005e-05,0.00579852,5.9e-07,2.788e-05,3.877e-05,0.05930021,0.00729499,0.00374999,5.22e-06,0.0015269,4.198e-05,0.00073145,2.516e-05
1516233600000.0,11035.70000006,0.09179387,0.000117,0.01677495,0.0714999,8.922e-05,0.00262027,0.02874591,0.01274995,0.04481428,0.00327896,0.00036923,0.00072329,4.38e-06,0.01919067,0.0020079,5.891e-05,0.0058007,6.8e-07,2.875e-05,4.3e-05,0.06829172,0.00779476,0.00391325,5.49e-06,0.00162571,5.274e-05,0.00082011,2.793e-05
1516320000000.0,11000.0,0.09064171,0.00014018,0.01703002,0.0737991,9.318e-05,0.00267023,0.02783987,0.01237653,0.04321445,0.00328269,0.00037698,0.00073334,4.63e-06,0.02040409,0.00199885,5.84e-05,0.00566791,7e-07,2.909e-05,4.44e-05,0.07455003,0.0073,0.00401,5.68e-06,0.001575,5.144e-05,0.00081126,2.769e-05
1516406400000.0,11385.3,0.090089,0.00013391,0.01668605,0.07357887,9.411e-05,0.00274203,0.03184789,0.01211001,0.045298,0.00336037,0.00041666,0.00075626,4.3e-06,0.0225,0.00199563,6.045e-05,0.00670992,6.7e-07,2.897e-05,4.386e-05,0.0707495,0.0090035,0.00447001,5.39e-06,0.00160692,5.143e-05,0.00081093,2.784e-05
1516492800000.0,12729.9,0.090395,0.00012265,0.01645017,0.07240002,9.355e-05,0.00275,0.03012783,0.01174956,0.0436368,0.0040599,0.00043352,0.0007415,3.95e-06,0.02117138,0.0019895,5.886e-05,0.00760878,6.6e-07,2.702e-05,4.177e-05,0.06974905,0.0092502,0.00461473,5.35e-06,0.00155,5.094e-05,0.00078584,2.757e-05
1516579200000.0,11492.54,0.09083788,0.00011838,0.01650985,0.07111035,9.06e-05,0.00264116,0.03007705,0.01113312,0.0422,0.00372251,0.00043001,0.00071498,3.78e-06,0.01950001,0.00191946,5.446e-05,0.007635,6.1e-07,2.523e-05,4.003e-05,0.06201999,0.00866723,0.00415569,4.9e-06,0.00147211,4.845e-05,0.0007338,2.59e-05
1516665600000.0,10788.0,0.09249999,0.000124,0.01655,0.07049967,8.988e-05,0.0026955,0.02922,0.01103247,0.041,0.00368314,0.00040303,0.00075709,3.65e-06,0.01866864,0.00196129,5.29e-05,0.007756,6.2e-07,2.538e-05,4.42e-05,0.06662041,0.00835716,0.00412202,4.94e-06,0.00143347,4.799e-05,0.00082075,3.557e-05
1516752000000.0,10839.0,0.09076187,0.00012342,0.0163805,0.06968897,8.712e-05,0.0026,0.02843183,0.01074117,0.04068201,0.00359407,0.00039719,0.0007484,3.62e-06,0.01948721,0.00202003,5.389e-05,0.00805303,6.1e-07,2.541e-05,4.47e-05,0.06699998,0.00847602,0.00434989,5.08e-06,0.00148452,5.162e-05,0.00113243,3.1e-05
1516838400000.0,11397.07698721,0.09364263,0.00011873,0.01589649,0.06901015,8.598e-05,0.00262147,0.0281,0.01195002,0.04015,0.00355076,0.00055323,0.00079032,3.53e-06,0.02116383,0.00192967,5.47e-05,0.00792404,6.3e-07,2.541e-05,5.01e-05,0.07299998,0.00841,0.0042321,5.09e-06,0.00158475,4.829e-05,0.00095124,3.07e-05
1516924800000.0,11187.09999999,0.09412002,0.00011615,0.01608659,0.0707,8.47e-05,0.002596,0.02839979,0.01225345,0.04226894,0.00362892,0.00057301,0.0008101,3.66e-06,0.02044787,0.00201017,5.093e-05,0.0079112,6.8e-07,2.686e-05,5.407e-05,0.07170749,0.00813777,0.00422997,5.04e-06,0.00160062,4.949e-05,0.00092499,2.937e-05
1517011200000.0,11090.0,0.09497999,0.00010879,0.01585,0.07010555,7.945e-05,0.00257504,0.0291,0.01236491,0.04089955,0.0035627,0.00055562,0.00080578,3.58e-06,0.01999075,0.0019222,4.978e-05,0.00761296,6.5e-07,2.6e-05,5.668e-05,0.06542924,0.00819126,0.00400833,4.93e-06,0.00149447,5.05e-05,0.00087703,2.85e-05
1517097600000.0,11503.00000001,0.097199,0.00010607,0.01587991,0.06762,9.22e-05,0.002581,0.028375,0.01211234,0.03985676,0.00345006,0.00053159,0.00079596,3.61e-06,0.02012725,0.0020479,5.046e-05,0.007385,6.4e-07,2.509e-05,5.418e-05,0.06324881,0.00811763,0.00393158,5.27e-06,0.0014273,5.8e-05,0.0008749,2.869e-05
1517184000000.0,11868.0,0.10500035,0.00011555,0.0165,0.06928888,8.597e-05,0.00274632,0.0281,0.01243985,0.04035192,0.00361017,0.0005263,0.00078668,3.89e-06,0.02034469,0.00199,5.05e-05,0.00718,6.3e-07,2.533e-05,5.282e-05,0.06320006,0.00804549,0.00401761,5.64e-06,0.00144958,5.569e-05,0.00085133,2.862e-05
1517270400000.0,11252.0,0.1042551,0.00011302,0.0161005,0.06835615,8.201e-05,0.00277,0.02808112,0.01421541,0.039612,0.00370001,0.00050165,0.00077969,3.68e-06,0.0205226,0.00200642,4.915e-05,0.00711778,6.2e-07,2.475e-05,5.125e-05,0.06375131,0.00879989,0.00397489,5.54e-06,0.00150041,5.4e-05,0.00082165,3.1e-05
1517356800000.0,10229.99,0.10626488,0.00010949,0.0164,0.06700012,7.676e-05,0.00265809,0.0271109,0.0140306,0.03780001,0.00355977,0.00044701,0.00075139,3.35e-06,0.0194951,0.0021599,4.545e-05,0.00672685,6e-07,2.307e-05,4.775e-05,0.05928181,0.00894477,0.00384922,5.07e-06,0.00145,5.1e-05,0.00075009,2.779e-05
1517443200000.0,10256.0,0.10952498,0.00011111,0.015976,0.0683915,7.7e-05,0.00281254,0.02676853,0.01405961,0.038996,0.00402912,0.00048955,0.00075099,3.33e-06,0.01969225,0.00258028,4.626e-05,0.00670368,5.7e-07,2.274e-05,5.235e-05,0.06016943,0.00964353,0.00381201,5.26e-06,0.00155148,5.067e-05,0.00080463,2.801e-05
1517529600000.0,9231.84326197,0.11319999,0.00010422,0.01558,0.06771603,7.098e-05,0.00271938,0.02652639,0.01353767,0.04367699,0.00381991,0.00053044,0.00072366,3.09e-06,0.01940017,0.00246623,4.75e-05,0.00714661,5.4e-07,2.128e-05,4.922e-05,0.05753376,0.0092,0.00342576,4.84e-06,0.001504,5.06e-05,0.00071671,2.548e-05
1517616000000.0,8880.0,0.10380143,0.00010129,0.01485101,0.06683843,6.713e-05,0.00260347,0.026647,0.013666,0.04338,0.003467,0.00051033,0.00070618,3.09e-06,0.01806483,0.00246001,4.173e-05,0.00663184,5.1e-07,2.019e-05,4.632e-05,0.06283946,0.00910014,0.00331352,4.77e-06,0.00148113,4.717e-05,0.00067463,2.501e-05
1517702400000.0,9229.928658,0.10576992,0.00010391,0.01746002,0.06930758,6.827e-05,0.0026374,0.02749681,0.01347248,0.04221899,0.00333939,0.00051262,0.00071841,3.16e-06,0.01878167,0.0025207,4.58e-05,0.00670995,5.6e-07,2.29e-05,4.797e-05,0.07199998,0.00964595,0.00348485,4.71e-06,0.00152411,4.844e-05,0.00074668,2.501e-05
1517788800000.0,8180.01,0.10101074,9.95e-05,0.01798,0.0660173,6.561e-05,0.00253991,0.02676156,0.01295067,0.04161007,0.00317678,0.00047494,0.00068979,2.85e-06,0.01745846,0.0024,4.148e-05,0.00615126,5.2e-07,2.544e-05,4.602e-05,0.06188361,0.00889979,0.00320302,4.44e-06,0.001408,4.622e-05,0.00069015,2.413e-05
1517875200000.0,6968.07228915,0.10121395,9.841e-05,0.01811133,0.06501505,6.294e-05,0.00238014,0.02575,0.01187231,0.04389699,0.00290825,0.00046152,0.00064,2.62e-06,0.01608291,0.00216,3.929e-05,0.0061462,4.9e-07,2.683e-05,4.674e-05,0.05907124,0.0085012,0.00311393,3.82e-06,0.00132592,4.242e-05,0.00068,2.239e-05
1517961600000.0,7699.0,0.10239637,9.87e-05,0.01849365,0.06813698,6.814e-05,0.002487,0.02711561,0.01355793,0.04771001,0.00303001,0.00049898,0.00064723,2.92e-06,0.01755604,0.002345,3.991e-05,0.006084,5.5e-07,2.721e-05,4.701e-05,0.05716281,0.00935001,0.00339435,4.23e-06,0.001469,4.579e-05,0.00070277,2.234e-05
1518048000000.0,7588.99999999,0.09911,9.424e-05,0.01815983,0.06866,6.701e-05,0.00238998,0.02728575,0.01343199,0.04649894,0.00282399,0.00047203,0.00064496,2.64e-06,0.01748467,0.00239669,4.325e-05,0.00625092,5.6e-07,2.71e-05,4.434e-05,0.05974013,0.0089821,0.003064,3.96e-06,0.00143166,4.535e-05,0.00066052,2.123e-05
1518134400000.0,8268.4,0.099,9.486e-05,0.018158,0.07267236,6.564e-05,0.00261201,0.03004787,0.01325801,0.052901,0.00310529,0.0004625,0.00066984,2.68e-06,0.01684635,0.00281601,3.947e-05,0.00629435,5.4e-07,2.533e-05,4.273e-05,0.05362757,0.00892906,0.00314513,4e-06,0.00146881,4.515e-05,0.00065736,2.147e-05
1518220800000.0,8689.0,0.10135,0.00010605,0.0188645,0.07302799,6.687e-05,0.00295009,0.02979772,0.01316551,0.0544,0.00346509,0.00048279,0.00068259,2.88e-06,0.01675219,0.00313996,4.092e-05,0.00657913,5.7e-07,2.599e-05,4.475e-05,0.06174884,0.00926527,0.00324793,4.5e-06,0.001505,4.471e-05,0.000692,2.313e-05
1518307200000.0,8540.00000001,0.09961,0.00011975,0.01809185,0.07397999,6.79e-05,0.00282299,0.0289175,0.01270814,0.05608402,0.00335,0.00049514,0.00066196,2.81e-06,0.01685844,0.00317986,3.953e-05,0.00629627,5.8e-07,2.618e-05,4.554e-05,0.06133872,0.00899999,0.003178,4.27e-06,0.00144481,4.23e-05,0.0006996,2.241e-05
1518393600000.0,8052.5,0.10018431,0.0001191,0.0184001,0.07136971,6.451e-05,0.00294915,0.02819524,0.012584,0.05360632,0.0032793,0.00047111,0.00067395,2.75e-06,0.0168,0.003128,4.046e-05,0.0060553,6.2e-07,2.516e-05,4.435e-05,0.05854115,0.00851393,0.00321,4.12e-06,0.00146086,4.123e-05,0.00066721,2.207e-05
1518480000000.0,8913.48826283,0.09727644,0.00011731,0.01815503,0.069729,6.228e-05,0.00332422,0.0278,0.0125056,0.05195391,0.00326219,0.00046292,0.00064756,2.68e-06,0.01664963,0.00315984,4.205e-05,0.00603308,6.1e-07,2.401e-05,4.334e-05,0.06292282,0.0087,0.00323001,4.25e-06,0.0014417,4.227e-05,0.00066111,2.248e-05
1518566400000.0,8512.00000005,0.09851,0.00011579,0.0186252,0.06943224,6.263e-05,0.00387508,0.02744255,0.0127419,0.05159337,0.00335213,0.00047,0.000655,2.72e-06,0.01652096,0.0030498,4.1e-05,0.00577186,6.5e-07,2.394e-05,4.687e-05,0.0674248,0.00859799,0.00348271,4.14e-06,0.00150503,4.112e-05,0.00064641,2.246e-05
1518652800000.0,9450.0,0.0975,0.000119,0.022461,0.07188945,6.106e-05,0.00365863,0.02901588,0.01279009,0.0509673,0.00337357,0.00046281,0.00068539,2.75e-06,0.01650117,0.00298145,4.474e-05,0.0055695,7.1e-07,2.347e-05,4.74e-05,0.0741,0.00862863,0.0032806,4.45e-06,0.00163994,4.178e-05,0.00063586,2.31e-05
1518739200000.0,10035.00000004,0.09255599,0.00011011,0.02206158,0.06899047,5.809e-05,0.00334421,0.02966496,0.01203008,0.04788701,0.00315117,0.000434,0.000795,2.64e-06,0.01558399,0.00307,4.294e-05,0.00534,7.2e-07,2.184e-05,4.387e-05,0.074032,0.00863052,0.00324449,4.28e-06,0.0016401,4.099e-05,0.00060608,2.536e-05
1518825600000.0,10150.0,0.09258658,0.0001094,0.02241912,0.06867793,5.992e-05,0.003399,0.02891289,0.01254537,0.04720349,0.00314988,0.00043256,0.00077601,2.62e-06,0.01553681,0.00311902,4.592e-05,0.00527699,7e-07,2.156e-05,4.391e-05,0.06888201,0.00887991,0.00326363,4.36e-06,0.00176524,4.346e-05,0.00062382,2.463e-05
1518912000000.0,11048.99999998,0.08795008,0.0001062,0.02056007,0.067057,5.4e-05,0.00314,0.0289,0.012195,0.0441501,0.00294003,0.0004123,0.00070143,2.76e-06,0.01533519,0.00299037,4.315e-05,0.00495745,6.3e-07,2.035e-05,4.272e-05,0.06464417,0.00868684,0.00324386,4.4e-06,0.00164228,4.311e-05,0.00058815,2.411e-05
1518998400000.0,10380.00000009,0.0878847,0.00010266,0.02048319,0.06585983,4.921e-05,0.00329,0.02812859,0.01204606,0.04287923,0.00285122,0.00039,0.0007152,2.7e-06,0.01484333,0.0027989,4.274e-05,0.00504817,6.1e-07,1.95e-05,4.173e-05,0.06345109,0.00812803,0.00312313,4.12e-06,0.001575,4.071e-05,0.00056082,2.323e-05
1519084800000.0,11159.999,0.08415,9.92e-05,0.01987999,0.06476027,4.695e-05,0.003454,0.02805134,0.01216078,0.04213907,0.0028373,0.00039209,0.00071999,2.57e-06,0.01402088,0.00268102,3.925e-05,0.00483243,6e-07,1.88e-05,3.998e-05,0.05501518,0.0079001,0.00296142,3.96e-06,0.00157159,3.845e-05,0.0005373,2.371e-05
1519171200000.0,11182.10000001,0.07861255,9.148e-05,0.02047497,0.06055944,4.069e-05,0.00326728,0.02653516,0.01118614,0.03873788,0.00254898,0.00034482,0.00070557,2.2e-06,0.01242425,0.00227205,3.28e-05,0.0044084,6.3e-07,1.7e-05,3.462e-05,0.04534318,0.007182,0.002581,3.48e-06,0.00160878,3.509e-05,0.000495,2.108e-05
1519257600000.0,10444.0,0.0804,9.08e-05,0.02000525,0.06325997,4.179e-05,0.00330052,0.02922676,0.01130507,0.04025519,0.00251123,0.00033663,0.00068273,2.3e-06,0.0121355,0.00209764,3.205e-05,0.00440626,6.2e-07,1.724e-05,3.586e-05,0.04216112,0.00715853,0.00265134,3.54e-06,0.00168979,3.471e-05,0.00048644,2.123e-05
1519344000000.0,9800.00000009,0.08161301,9.05e-05,0.01961982,0.06360767,4.138e-05,0.00319999,0.02795487,0.01131452,0.04002208,0.00254941,0.00033449,0.00065792,2.23e-06,0.01233952,0.00211223,3.346e-05,0.00434752,6.3e-07,1.7e-05,3.549e-05,0.03923863,0.00735803,0.00283032,3.33e-06,0.00166419,3.483e-05,0.00049926,2.028e-05
1519430400000.0,10132.0,0.084419,9.297e-05,0.02042289,0.06143545,4.184e-05,0.00356041,0.02739033,0.01170005,0.04076121,0.00261649,0.00034303,0.0006567,2.23e-06,0.01427908,0.00218399,3.302e-05,0.00433252,6.5e-07,1.717e-05,3.611e-05,0.04001728,0.00754914,0.00289937,3.32e-06,0.00170963,3.519e-05,0.00051083,2.08e-05
1519516800000.0,9699.5,0.08592352,9.277e-05,0.0213999,0.06060032,4.06e-05,0.00378999,0.02767645,0.011961,0.04015996,0.00259199,0.00033925,0.00067127,2.18e-06,0.01353201,0.00210658,3.253e-05,0.00441476,6.5e-07,1.69e-05,3.533e-05,0.04322803,0.0073886,0.00288952,3.33e-06,0.00168841,3.481e-05,0.00052265,2.062e-05
1519603200000.0,9536.72008278,0.08809898,9.45e-05,0.02282636,0.06115035,4.045e-05,0.00367699,0.02895001,0.0122,0.04070982,0.00262186,0.00034856,0.00067301,2.2e-06,0.01356286,0.00205505,3.37e-05,0.00459928,6.3e-07,1.753e-05,3.621e-05,0.0457,0.00746405,0.0031,3.53e-06,0.0017377,3.719e-05,0.00055202,2.166e-05
1519689600000.0,10300.0,0.08419999,9.033e-05,0.02122,0.0602906,3.772e-05,0.003415,0.02821492,0.0130704,0.03900408,0.002671,0.00034035,0.0006455,2.16e-06,0.01287921,0.00198394,3.595e-05,0.004487,6.1e-07,1.648e-05,3.468e-05,0.0417,0.00735,0.0031702,3.49e-06,0.00173,3.572e-05,0.00052398,2.013e-05
1519776000000.0,10600.5,0.08229381,8.748e-05,0.020259,0.05759647,3.652e-05,0.00335439,0.02812243,0.01318001,0.0380751,0.00254801,0.00031993,0.00061612,2.08e-06,0.01234248,0.00186835,3.427e-05,0.00452501,5.9e-07,1.587e-05,3.357e-05,0.03939487,0.00731351,0.00325419,3.44e-06,0.00186961,3.415e-05,0.00052725,1.971e-05
1519862400000.0,10300.0,0.08279899,8.536e-05,0.01959001,0.0565,3.738e-05,0.0032299,0.02740002,0.01280999,0.03705097,0.00245423,0.00031154,0.00060397,1.87e-06,0.01287516,0.00176,3.515e-05,0.00441016,5.7e-07,1.519e-05,3.209e-05,0.03745738,0.0072075,0.00305758,3.1e-06,0.00178573,3.287e-05,0.00051515,1.811e-05
1519948800000.0,10942.0,0.07993379,8.35e-05,0.01912,0.0566699,3.631e-05,0.00306,0.02869998,0.01175393,0.03670275,0.00241916,0.00031165,0.00060599,1.99e-06,0.01276061,0.00182026,4.126e-05,0.0043,5.6e-07,1.45e-05,3.073e-05,0.04000294,0.00728813,0.00310217,3.32e-06,0.00174789,3.436e-05,0.00053535,1.853e-05
1520035200000.0,11086.99999801,0.07777677,8.126e-05,0.01923015,0.0548517,3.456e-05,0.00276782,0.03110005,0.0112,0.03499999,0.0023254,0.00029901,0.00060079,1.9e-06,0.01319639,0.00172531,3.914e-05,0.00408102,4.9e-07,1.367e-05,2.88e-05,0.03929524,0.00730088,0.00331614,3.27e-06,0.0016778,3.703e-05,0.00054687,1.808e-05
1520121600000.0,11475.408,0.07487996,7.804e-05,0.01831279,0.05320039,3.204e-05,0.00251848,0.03063967,0.01058457,0.0337151,0.00223843,0.00031349,0.00059946,1.76e-06,0.01201018,0.00162489,3.744e-05,0.00412576,4.6e-07,1.359e-05,3.028e-05,0.03725001,0.00706154,0.00309397,3.1e-06,0.00156021,3.309e-05,0.00055127,1.711e-05
1520208000000.0,11522.0,0.075101,8.736e-05,0.0184811,0.05355003,3.055e-05,0.00255554,0.03200647,0.01038,0.03544694,0.00227511,0.00030636,0.00059869,1.74e-06,0.01294994,0.00162578,3.814e-05,0.00405724,4.6e-07,1.396e-05,3.155e-05,0.04005861,0.00702503,0.00308616,3.1e-06,0.00155799,3.269e-05,0.00052931,1.73e-05
1520294400000.0,11485.0,0.07399863,8.226e-05,0.01833702,0.05320375,2.993e-05,0.00231498,0.03227129,0.00969509,0.03398187,0.00227992,0.0003006,0.00058591,1.76e-06,0.01236995,0.00158913,4.352e-05,0.0040155,4.5e-07,1.496e-05,3.035e-05,0.0402487,0.00712058,0.00286634,2.98e-06,0.00148993,3.283e-05,0.00051964,1.69e-05
1520380800000.0,10731.0,0.07628417,8.433e-05,0.0183,0.05368009,3.07e-05,0.00230925,0.03206,0.0097309,0.035862,0.00230286,0.00029501,0.00057047,1.68e-06,0.01215,0.00155502,3.939e-05,0.00403449,4.2e-07,1.583e-05,3.095e-05,0.03889752,0.00682044,0.00277614,2.91e-06,0.00147751,3.136e-05,0.00051673,1.687e-05
