portfolio,total_fees,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
EXCL-RDD-ZCL-AEON-BURST-XMR-NXT-NLG-RVR-CURE,2710.3009713140564,1704,0,19397.10886805785,82951.07669357666
BLK-SPR-SYS-XMR-EGC-EMC-RDD-CLAM-BURST-SEQ,1283.788453693277,1536,0,17635.3555347823,46095.573039212395
PTC-PIVX-RBY-ERC-SEQ-BRK-STEEM-DASH-IOP-AMP,1477.9624734666509,1548,0,16778.215752494667,45865.77199555233
STRAT-DOGE-NLG-XMY-NAV-STEEM-AUR-SLR-RVR-PPC,958.9297024183049,1366,0,11767.256766944944,29185.264139583353
EXCL-BRK-RVR-SYS-SPR-WAVES-BLK-EXP-AMP-DMD,1289.9409649622428,1576,0,13054.202805360872,33773.36361474003
GRS-REP-SLR-CURE-SYS-AMP-SEQ-SPR-NXS-VIA,2073.0543633252787,1756,0,38196.80774525773,70340.97441573134
PTC-EBST-MONA-PIVX-CLOAK-GRC-LBC-XVG-DOPE-NEO,7883.2790378052005,1784,0,88323.17388123875,242227.23847156836
BURST-DOPE-AMP-SLR-ZEC-XMR-NXS-ETH-VIA-XLM,1263.1276904624963,1492,18,20119.949354646364,47276.116602307724
AUR-XLM-XRP-STEEM-PTC-DCR-AEON-CLAM-AMP-ZEC,844.7365646646077,1412,0,17577.161993651283,34790.32929885965
LSK-OK-CURE-POT-RBY-EFL-ZCL-LBC-SYS-VIA,2137.6952338603674,1716,0,19849.68044322249,67111.46986305849
BSD-ETC-ZCL-VRM-ETH-REP-POT-EBST-RDD-TX,2774.2572392525376,1725,7,17027.901015642594,90404.14326204815
BTC-XMG-SEQ-AEON-NAV-NXS-AMP-EFL-PTC-XVG,2604.7856325832486,1526,110,41921.27874815455,85344.03037814306
EGC-FLO-ABY-VTC-MONA-LSK-OK-POT-EXP-AUR,2046.1586293662806,1618,0,24885.339848165633,59961.76697589387
ABY-STEEM-LTC-XMG-BCY-ETC-PIVX-IOP-VRM-DGB,1193.561465041609,1506,0,13411.180107159942,38988.550212640286
SEQ-VTC-SBD-OK-XMR-RVR-POT-STEEM-NLG-BURST,1740.8627379430877,1562,0,18695.480923330546,52398.32190658455
MONA-CURE-XVG-IOC-NXS-VTC-ZEC-SPR-RBY-CLAM,2367.318644329984,1682,0,42858.12787283579,71116.80552272925
SEQ-BSD-PTC-TX-RVR-POT-EMC-REP-XMG-VTC,2173.376851462427,1576,0,19675.657710091058,64883.9630678149
IOC-GRS-XMG-ENRG-SBD-DOGE-NEO-NEOS-CLAM-STRAT,2170.550994286351,1620,0,68345.33681347885,71855.07981064478
CLAM-EBST-PPC-BSD-IOP-WAVES-CURE-BCY-XVG-SPR,2050.0863021511213,1656,0,33031.2103348394,57839.967521881255
AUR-XMG-FLO-ETH-DOPE-LSK-CLAM-ZCL-BLK-SPR,2063.3819782729774,1682,0,17011.332663720328,62515.33881912238
REP-BURST-POT-MONA-XRP-DMD-NEOS-PTC-BRK-RDD,1741.578250313074,1522,0,22724.665758480543,56205.8375054557
REP-XMY-XMG-EXCL-XLM-XVG-ENRG-BRK-LTC-CLAM,2169.0542221943138,1566,0,39900.946077428576,71636.66997128082
NEO-EGC-EFL-ERC-SYS-BYC-BLK-GRS-SEQ-IOC,3039.274670022983,1664,0,75907.22687456776,112907.40758648596
ZCL-EGC-MONA-EMC-BLK-STRAT-NLG-ABY-STEEM-BYC,2211.2216355834057,1730,0,21461.85496809518,70632.02014263546
DGB-BLK-LBC-XMY-XCP-VIA-ERC-NLG-EGC-MONA,1517.7659298508904,1586,0,20834.8536563901,47297.5694874715
ENRG-SYS-XRP-VRM-NEOS-ETH-RVR-LBC-DCR-EBST,1630.9906668929655,1611,7,15482.302201433115,48942.908004510806
ZCL-NEOS-DASH-ETH-VRM-BSD-XRP-NXS-NAV-XMY,2519.8766966085213,1650,8,17820.14459826366,75107.28567752968
PPC-XCP-BLK-POT-NAV-DGB-STRAT-REP-VTC-DMD,861.8921511591262,1398,0,14258.029388064917,29258.438651763856
FLO-XMY-ETH-SLR-STRAT-TX-DOPE-MONA-XMR-CURE,1793.859594694527,1508,12,22120.434745244376,62242.14258393373
BSD-BTC-POT-SYS-ETC-ETH-NLG-ENRG-EXCL-VIA,732.3314137032401,1245,107,16108.278305731144,31264.68193244656
NEO-MONA-VIA-DASH-ETH-XCP-GRC-VRM-SLR-EXP,1735.2242201171132,1485,13,57579.86343236414,55929.8174974262
XVG-EXP-CURE-VIA-DASH-DOPE-SYS-RDD-SPR-RVR,2782.910111142364,1708,0,39199.87120723955,79381.9085915076
AMP-EGC-XRP-BURST-VIA-DOGE-XVG-EFL-SLR-XST,1854.2342520265204,1564,0,38814.02451630754,62705.1002250322
VTC-SPR-SEQ-VRM-LTC-TX-EBST-RBY-EXP-ETH,2671.1729230949973,1663,5,18873.861286438656,73266.45100081846
BCY-GRS-EXP-CURE-SPR-VRM-XMY-XLM-DCR-BLK,1833.7028885580842,1708,0,37014.852175827815,65030.50719542327
POT-ABY-NEO-DMD-VRM-STEEM-RDD-EXCL-XST-DGB,3311.6181305247715,1678,0,56917.09869588598,108389.65543385182
CURE-SPR-AEON-DCR-RVR-SLR-XCP-LBC-SEQ-ERC,1745.0381197050192,1700,0,16304.658078895422,46899.70784153418
POT-PPC-DMD-NEOS-NXS-EFL-NLG-BRK-DGB-XMY,1269.082536081913,1482,0,13631.052150478588,36628.2137519965
EFL-GRC-ZCL-ETH-LBC-NXT-XLM-RVR-ZEC-DOGE,1322.4764436897203,1551,15,16163.06232824452,45549.88614763139
GRC-XMR-BYC-CLOAK-STRAT-BCY-DASH-LTC-AUR-PPC,803.9784697946777,1260,0,20426.688738775803,31121.867343082144
BTC-EXP-XLM-XCP-PIVX-SBD-EFL-XMG-NXT-AUR,1121.723518573525,1255,89,15270.752130894529,38943.120533482
XCP-BRK-ETH-SPR-BYC-SBD-XLM-NAV-OK-RDD,2477.963241802228,1702,8,19555.713452026223,72455.02449663733
XMR-CLAM-SLR-DOGE-NAV-EGC-POT-ZCL-VRM-ERC,1584.5034188294057,1582,0,15457.844889258891,50886.70473915023
SPR-EFL-ERC-PIVX-SBD-OK-EMC-VTC-EXCL-BRK,2667.30676632297,1720,0,19545.799043465056,77273.015008053
CLOAK-ERC-DOPE-EBST-OK-AUR-SHIFT-DGB-SLR-NEOS,4126.78852754207,1830,0,22929.452365811056,110539.78886191623
VIA-ZEC-LSK-EGC-STRAT-XMY-BTC-GRC-SLR-AEON,1094.0730091140924,1318,100,18683.29320561951,40718.918288437904
SPR-XVG-GRC-STEEM-XMR-SEQ-SYS-POT-DOPE-BLK,1975.6705352884126,1640,0,37758.474929510194,63490.61955229794
NXS-BRK-EMC-IOC-FLO-STRAT-DGB-LTC-RVR-GRS,2213.205203313241,1680,0,37668.890138329785,75944.16599850867
BTC-NAV-XRP-XMR-CLAM-ABY-BSD-EGC-XCP-STEEM,917.0104078953556,1308,96,15259.791976646751,36054.86216497171
ENRG-EXCL-RVR-NAV-EBST-XLM-ABY-DMD-CURE-GRC,2417.206752413388,1590,0,18718.235579031872,68035.86328516631
POT-DOPE-DCR-ZEC-RVR-ERC-STEEM-IOC-XST-ZCL,2440.112063917241,1728,0,19497.45856408,81538.07415304762
EXCL-AEON-NLG-ZCL-NXS-EXP-POT-XRP-DASH-AUR,1655.3983798041502,1612,0,15629.094513134329,49960.17367846621
PPC-BTC-TX-BURST-DGB-SYS-ZEC-GRS-NXT-CLOAK,1732.672543365673,1503,117,42151.39812453609,79747.89900138181
SYS-WAVES-ZEC-XMG-STEEM-EXP-RVR-XRP-NEOS-DOPE,1168.4429959734953,1452,0,13214.731729126912,36439.70144741098
MONA-PTC-CLAM-SHIFT-EMC-XST-BSD-DMD-AMP-WAVES,1935.6535113532952,1598,0,25351.743794457016,63530.072993731956
POT-EXCL-STEEM-DMD-FLO-XMG-WAVES-SHIFT-SEQ-TX,1667.2341137943195,1616,0,17392.17704970837,50864.73809160949
POT-EXP-GRS-XMY-VTC-RVR-DOPE-DGB-BCY-RBY,2367.844857960436,1692,0,35822.067586148216,70135.72569879086
ENRG-CLOAK-SBD-BSD-PIVX-STEEM-EBST-CLAM-XVG-OK,4079.5543266816194,1726,0,43359.81219397516,123408.77544687934
NEOS-BCY-DCR-XMY-EXCL-SBD-DGB-ZEC-DOPE-OK,1771.1911496800894,1626,0,15930.443668327129,54777.82046478451
EXP-LSK-GRS-ERC-BURST-DCR-VIA-NEO-SBD-EMC,2857.0221872119027,1660,0,79440.07408409943,125276.8509448433
VTC-DOPE-BRK-SPR-OK-XMG-VRM-LSK-NAV-LBC,3961.3447100913318,1736,0,21357.931968319186,93965.25958615236
XMR-GRC-VRM-IOP-DCR-VIA-RBY-BLK-TX-MONA,1628.002769563711,1606,0,21712.89651045413,52950.02301362533
RBY-ERC-PTC-DGB-NAV-POT-ZEC-IOP-AMP-XST,1482.6920459890412,1624,0,16268.903463179318,47741.94961998417
XCP-NEO-SHIFT-DMD-ETH-EGC-XMY-ERC-DOGE-ZCL,2983.727796242103,1689,9,54492.51865761133,97701.82740364979
REP-ERC-NXT-MONA-PTC-EXCL-ETH-LTC-CLAM-EGC,1500.3748194645966,1427,15,25720.860024683243,58159.88017379701
NLG-XCP-AUR-XMG-FLO-PPC-IOP-EBST-ETC-SEQ,1564.909020048417,1608,0,12083.584004972612,42564.14249305911
NEOS-POT-DMD-MONA-IOP-BCY-ABY-AEON-RBY-BLK,1463.4611581718254,1594,0,16907.22762034123,39012.17116938446
GRC-LSK-VRM-OK-XMY-MONA-EBST-SLR-PPC-XMG,3638.752300960064,1676,0,25368.253076376295,95702.42819016083
RVR-CLOAK-XMR-EMC-EGC-ABY-LBC-IOC-ENRG-PPC,1660.156987093648,1586,0,19032.879299642453,46204.37946722634
GRC-XLM-DASH-EXCL-MONA-RBY-DMD-NXT-EMC-STEEM,1687.7318010143683,1522,0,25588.685587837743,61204.003570281515
EBST-XST-RDD-DASH-NXT-BLK-LSK-XCP-SEQ-PIVX,2912.6103751321098,1648,0,24251.4208812399,85483.35082886263
EMC-TX-VIA-SYS-DASH-XVG-XST-LTC-EXCL-BCY,2408.080461986865,1598,0,43503.19478780604,86932.68742017614
XVG-BYC-WAVES-NEO-RVR-STEEM-EXP-ABY-AUR-GRS,3800.3321355556363,1716,0,93672.9268663494,128384.73763547298
LSK-VIA-POT-XCP-SLR-EMC-ZEC-ETH-WAVES-OK,994.3428639163368,1446,10,18787.81653538633,35372.34707700314
AMP-STEEM-EXCL-NLG-XMR-SYS-RVR-EBST-NXT-DCR,1625.2860597033064,1584,0,18200.15340860156,54890.8303401514
SHIFT-SBD-IOP-EXP-NEO-DOGE-TX-BURST-XRP-XMY,2139.797509489041,1636,0,48645.35448097747,65031.32336925719
NLG-DCR-LTC-FLO-NEOS-BLK-NXT-XCP-EBST-RBY,1264.7694841010114,1556,0,14061.026389228531,40146.58901994468
LSK-EMC-XMY-WAVES-EFL-XRP-LBC-PIVX-AUR-EBST,1814.521148651223,1572,0,18097.29902090689,56492.43207573512
CLAM-WAVES-DCR-BYC-EGC-NAV-ETC-XMY-SEQ-ERC,1131.5400277352398,1458,0,17797.927489122507,40628.23948374304
VIA-LSK-SYS-DOGE-EFL-DOPE-BTC-XVG-DGB-AMP,1530.082215247736,1373,111,41698.89054768599,62353.94278544003
ETH-NEO-XLM-WAVES-BRK-EBST-CURE-IOP-AEON-NLG,2962.1094996098473,1663,25,54324.24587415456,97995.3619998804
DMD-WAVES-VTC-ZCL-CURE-ENRG-TX-ABY-NXT-BYC,2326.0915099203153,1694,0,17277.974645184102,68086.82772091836
GRC-PIVX-BTC-XMY-NXS-XST-EGC-DGB-ETH-SYS,1416.5686592215316,1380,120,20406.10096003896,58152.05683143853
SEQ-DOGE-SPR-NEO-SLR-NLG-BURST-RBY-DCR-FLO,1487.4718161218616,1590,0,50925.06696018855,50051.257722221184
PIVX-XST-SPR-SYS-DCR-WAVES-DASH-STEEM-EXCL-BURST,1353.8624500262863,1532,0,20351.29451313341,53200.009213425896
ETH-RDD-SPR-BRK-XCP-STRAT-BSD-ETC-ZCL-AMP,1609.6801731799249,1672,16,14274.452554212749,49456.89149912875
GRS-NAV-NEO-BURST-DGB-IOP-RBY-XMY-SBD-BYC,3799.39796870239,1828,0,72223.12889093992,130290.34350823458
XVG-RDD-NXT-CLOAK-VTC-GRS-CURE-MONA-LBC-SEQ,6341.7467612644,1832,0,75454.60901135768,211758.48552347673
PIVX-NLG-RVR-PTC-WAVES-SHIFT-IOC-ZEC-BURST-GRC,972.8376255973627,1478,0,14093.542107163992,29403.871883092168
ABY-PIVX-ETH-XMY-XRP-SYS-NEO-AUR-ERC-BURST,1656.1918818861336,1446,16,52940.95295567808,65334.393986744486
IOP-XMG-DMD-VIA-XVG-AMP-XMY-BYC-DOGE-DGB,2153.347357443315,1658,0,36868.64405027032,62428.12081722247
NXT-MONA-LBC-NLG-RVR-SYS-BTC-VRM-XVG-GRS,3365.563696012764,1565,117,64561.96071095245,117488.74671821158
XMY-SEQ-AMP-OK-VTC-PTC-SLR-CURE-DMD-LTC,2166.8790904625826,1604,0,21629.554937021225,60177.02636937419
XVG-SYS-LBC-SPR-SBD-VTC-MONA-AMP-NXS-DOPE,3827.328122082219,1820,0,44451.53853042929,105706.96206823947
EMC-AEON-XST-SEQ-EFL-PIVX-BYC-EXP-NXT-CURE,1979.343923472722,1594,0,20280.540152132864,59357.94558523048
SBD-SHIFT-IOP-OK-XRP-GRS-XMY-ETC-AMP-NXS,2767.2143818450113,1856,0,35581.874948292825,83011.0692212802
XMG-CURE-ZCL-AMP-NEO-DASH-SYS-FLO-RBY-XVG,3649.3711277581165,1752,0,73489.49652014814,119562.99919382707
CLAM-ABY-DASH-RVR-VIA-OK-XRP-PPC-RDD-SPR,1637.920961289487,1618,0,15869.197735074875,46117.54002366506
SBD-SPR-DOGE-ETC-VIA-BURST-DMD-BCY-FLO-AEON,1103.1830071295483,1554,0,12804.96333670948,34357.81343722623
POT-LTC-STRAT-EXCL-CLOAK-BCY-RBY-CURE-PIVX-XCP,1175.7619946547509,1466,0,19912.80134592366,38230.1900799693
DOPE-VIA-MONA-STRAT-XST-IOP-DASH-WAVES-XVG-PPC,3259.827609368815,1622,0,45721.30961688704,102108.39606745804
ENRG-ZCL-AMP-DGB-SYS-BLK-GRS-EGC-XST-XLM,3173.1982095432604,1838,0,41087.301733177184,123980.2967811836
ABY-XMY-BYC-TX-XVG-SHIFT-SBD-DOGE-ERC-IOC,2463.388663373496,1700,0,36229.400861050286,69054.16552272924
RBY-OK-XST-LBC-EGC-SLR-ENRG-MONA-EXCL-NEO,4321.356348056954,1784,0,60907.077884311824,121135.04637054252
ZCL-BSD-ETC-AUR-SLR-BRK-GRS-ETH-XLM-POT,2311.794284017301,1718,12,38086.20507784841,89341.45995973163
XVG-SYS-XRP-NEOS-BRK-LBC-BTC-BCY-NEO-BURST,1774.7060857299389,1391,109,71794.75529364776,64021.10566368335
CLOAK-AUR-SYS-ERC-GRC-NXS-BLK-DOPE-GRS-BYC,3053.8057439401305,1702,0,44205.497440185994,109897.03443234006
BCY-NXT-CURE-AEON-SEQ-EXCL-VTC-SHIFT-TX-IOC,2073.4528752457772,1624,0,18945.726075211267,55442.155444206226
XMR-OK-GRC-PPC-AMP-EFL-SLR-STRAT-XMG-LBC,967.4630268945185,1442,0,12944.997329255732,29858.252110820806
FLO-DOGE-POT-SYS-BSD-GRS-BRK-CURE-EBST-ETH,2365.222246983899,1686,0,36766.237826416014,89768.93652184642
PIVX-AUR-XLM-SYS-BCY-ABY-GRS-ZEC-ERC-VTC,1493.4063563428977,1550,0,40169.82244681317,65547.22084694561
CURE-LSK-OK-XMY-BURST-SYS-NAV-POT-GRC-EMC,1450.8096812545316,1494,0,19602.865791960343,50177.583734821405
SPR-SHIFT-WAVES-FLO-XVG-ETC-TX-BRK-ENRG-NXT,1884.3678622884554,1664,0,33788.26840987333,54018.49142865601
RVR-AUR-SPR-VTC-SHIFT-EFL-CURE-BURST-LTC-ZCL,2620.9176701640863,1788,0,18250.85039776929,76927.64803609149
BRK-SBD-NAV-TX-PIVX-XMG-SYS-LTC-FLO-ERC,1745.948298842304,1558,0,17149.517933327334,59853.71684045074
CLAM-ENRG-RBY-SHIFT-SLR-IOC-PIVX-TX-FLO-BCY,912.4051084200547,1528,0,10335.981233518623,25358.88984170414
NXT-SYS-LTC-TX-EGC-IOP-BYC-DOGE-ERC-STEEM,1416.3105880491994,1596,0,16682.180543316506,50442.44956025534
EXCL-EXP-AEON-DOPE-XVG-LSK-TX-DCR-XRP-DASH,2755.163893287624,1646,0,43332.54332097271,92251.75269612603
VTC-EXCL-ZEC-XCP-ETH-PPC-ERC-AUR-SHIFT-SLR,1019.160369287533,1471,5,16912.926617856312,35864.66536486848
EXCL-STEEM-SPR-VTC-IOP-GRS-PTC-IOC-DOPE-XVG,5263.096138765818,1860,0,61616.064127646845,159833.20005386326
EXCL-DMD-SYS-ERC-NXT-STEEM-VRM-CLOAK-VIA-EGC,2560.2169494983655,1650,0,25835.750426611296,83402.6608971825
RVR-SYS-XMR-SBD-AMP-OK-ETC-STEEM-PPC-RBY,1117.42026370701,1514,0,13709.941960620474,36996.12588839445
REP-VRM-XRP-BTC-GRC-NXT-POT-LSK-XMY-XVG,1637.591387043894,1347,95,38882.53471919639,56561.95087044495
DASH-XMG-DCR-XMR-DGB-BLK-LBC-ZEC-AUR-PIVX,716.9029230978607,1260,0,15083.608614927358,29849.366485806608
XMY-XMG-EFL-PPC-EXP-NXT-STRAT-ZCL-PIVX-AUR,1665.6820020971252,1556,0,13432.072973454231,49549.01871947353
RBY-EBST-IOP-XLM-PIVX-GRS-STEEM-NEO-ABY-REP,4258.223651682402,1822,0,74993.31378020602,161207.30748471033
EFL-FLO-SPR-AUR-DCR-DOPE-VIA-CURE-WAVES-SLR,1308.8048477093275,1546,0,15072.022811143108,43330.66406814777
EFL-DOPE-LTC-NAV-OK-CLAM-BCY-NLG-DOGE-XVG,1699.9487528611464,1506,0,37174.22327562432,55208.34994897669
XMR-VTC-RBY-ERC-IOP-ABY-VIA-IOC-EMC-BSD,1773.7188616901549,1586,0,18012.66607053895,54891.98499411445
IOC-REP-CURE-ETC-XVG-PTC-EFL-BTC-NEO-XST,2652.945749726974,1443,95,76581.2030403062,99910.64950884446
LSK-POT-SHIFT-AUR-PTC-NLG-CURE-GRS-SPR-RVR,2346.975114207034,1670,0,39070.10322290839,72387.02028615725
EXP-SYS-VTC-EGC-ERC-NLG-TX-EBST-PIVX-STEEM,2041.8932551412126,1626,0,18327.86455180218,66507.62011081765
XMY-SYS-LBC-ETH-PIVX-CLOAK-BRK-ZEC-NAV-EFL,1463.5485313940899,1524,2,21336.161147455743,50409.35640349129
BLK-DASH-ENRG-DCR-BYC-BCY-TX-BRK-XRP-PTC,1107.468821481599,1444,0,15531.709319632913,37448.072677382246
SLR-LBC-ABY-NAV-EFL-SHIFT-CLOAK-CURE-EXCL-SEQ,2172.314588223532,1604,0,22727.87958825012,61299.69539796028
SEQ-GRC-XST-EXCL-GRS-VIA-LTC-SHIFT-XMG-IOC,3156.557847314271,1714,0,43958.4627373852,104904.58812384261
WAVES-NEOS-EFL-PTC-RBY-EBST-IOP-VRM-REP-BCY,1824.1877232665838,1584,0,12640.346698364863,49036.65614111739
ZCL-BURST-LSK-XMY-ENRG-BTC-OK-RDD-XVG-BYC,3608.671708579937,1614,122,44469.746486979115,125644.56268295577
RDD-XMR-ENRG-DASH-RVR-BCY-STEEM-SHIFT-PTC-DMD,1440.4690021432882,1498,0,18715.357390684174,45435.66212031126
PIVX-ENRG-NEOS-XMR-DOGE-BRK-BSD-VTC-IOP-SHIFT,1412.510894470933,1570,0,15738.444016016741,42000.27533282926
DCR-BURST-XMY-BYC-DOPE-DMD-SLR-EFL-TX-PTC,2097.8693485668477,1608,0,19083.408618737067,64898.85316194639
SPR-BTC-DMD-RVR-EGC-WAVES-PPC-SYS-SEQ-ABY,1462.0204172054034,1502,110,15908.747333359868,44859.97423503389
DOGE-SHIFT-XRP-ZCL-POT-ETC-LBC-BLK-LTC-EMC,1069.483290727685,1508,0,14024.261261878277,37541.28629862665
ZCL-GRC-EBST-XVG-DMD-MONA-XCP-DOGE-VRM-GRS,7665.727846253674,1966,0,65591.8079220313,239064.46849806348
CURE-XMR-LTC-RBY-EFL-OK-ETH-XMG-ABY-STEEM,1435.3983706277252,1420,12,18217.00322087128,54196.534269411444
SPR-RVR-BYC-NAV-LSK-ABY-AEON-ETC-ETH-BTC,1351.130486987922,1457,113,19152.83080750063,45672.24412774373
RVR-STEEM-SBD-DCR-VTC-CLOAK-XMR-GRC-ERC-IOC,1727.7202926350797,1566,0,24280.247614140284,59166.77417178442
BSD-NEO-BYC-LSK-EXP-XRP-SEQ-STEEM-ETC-POT,1522.6679092663383,1480,0,55320.53518436363,53206.8548490931
SHIFT-RBY-PTC-NXT-CURE-EXP-WAVES-EGC-XMG-GRC,1374.6134443210542,1442,0,14381.475113945437,39920.586803151265
RDD-BURST-BRK-BTC-XMG-GRS-SBD-LSK-CLAM-XMY,2275.530537227188,1488,110,40487.41587369913,89359.83466228678
NAV-WAVES-MONA-DCR-NXT-DGB-GRC-SHIFT-DASH-PPC,1043.011947496644,1386,0,22316.237016320592,41191.59666577526
EFL-POT-STRAT-ZEC-EBST-NXS-BCY-XRP-CURE-PIVX,1212.9655579355328,1504,0,14097.150616026267,40232.338607364494
SLR-NEOS-EXP-XCP-IOC-NAV-NXT-BURST-ERC-PPC,954.6040900097195,1484,0,11666.002199227689,26030.534488666613
NXS-XRP-XMG-PTC-STEEM-XVG-IOP-ZCL-XMY-NEOS,4265.249649593158,1820,0,38682.92794241275,117440.14759573349
BURST-POT-XVG-BRK-GRS-EBST-CLAM-ETC-GRC-XRP,2605.4809837369094,1724,0,55821.4915484449,93250.75112329009
VRM-DASH-TX-POT-CLAM-CLOAK-NXT-ZEC-ZCL-ETH,1796.3076972631043,1578,4,20121.14505683841,60652.05961844607
NLG-DGB-RDD-XCP-DOGE-FLO-SEQ-EGC-XVG-NEO,2501.9678690429696,1622,0,74579.05269260911,86662.165119107
EGC-BRK-FLO-XVG-ERC-VIA-DMD-POT-SYS-EXCL,2320.9288734769457,1596,0,40188.32228843615,77029.22387694055
AUR-ENRG-RDD-ETH-CURE-XCP-AMP-STEEM-MONA-EGC,1410.4470507490516,1554,0,20689.86248843693,48031.69479522561
SEQ-NAV-MONA-EBST-BRK-BTC-NXT-XMG-CURE-NEO,4762.478119119995,1534,114,61874.21642193387,152818.83494635596
EXCL-NLG-BCY-ZCL-WAVES-EGC-DOPE-DCR-CLOAK-NEO,3620.2744246291545,1740,0,60098.639207871885,126725.91996445596
DOGE-RDD-NLG-SPR-CURE-FLO-ZCL-OK-ABY-AEON,2642.885495944813,1808,0,15894.197195082355,76328.81002399813
DMD-VTC-GRC-AEON-OK-VRM-EXCL-STRAT-SHIFT-RVR,2787.868474759745,1730,0,20027.6924975167,70467.44520986492
DGB-BURST-ZEC-NLG-EFL-XMR-LTC-SPR-VRM-CLAM,913.6925686178336,1420,0,14185.998450873996,32458.207618394375
XRP-LBC-DASH-RBY-XMR-RDD-NLG-FLO-ZEC-PIVX,745.4488338169378,1332,0,14555.93443220095,28877.181882073557
CLAM-BSD-WAVES-LTC-POT-CLOAK-DMD-ETC-LSK-NXS,1219.3242533796233,1430,0,24864.757960743755,44699.74594935289
SEQ-BURST-ZEC-XVG-RVR-LBC-GRS-POT-EXP-CLOAK,2751.5509428734968,1680,0,62851.96740660857,89489.25732207758
IOC-STRAT-WAVES-LBC-NXS-XMR-ERC-SYS-DOGE-DOPE,1199.1435866253557,1514,0,15914.369027935682,38512.694438677005
RBY-XVG-PTC-XST-RDD-VTC-EMC-VRM-BYC-SBD,4233.4605664732735,1728,0,44440.321728184885,129524.31127612958
EGC-XVG-BRK-AUR-ZEC-WAVES-ENRG-IOC-BURST-NXS,1665.2727193194307,1524,0,34856.10499549293,51140.14711828622
XMR-VRM-SBD-IOC-EMC-ABY-NXS-XLM-OK-DCR,2309.569739239139,1664,0,20745.567395701666,74045.12799307516
LTC-CLOAK-CLAM-BRK-SLR-DOGE-EFL-XST-SHIFT-AMP,1543.7294893956657,1570,0,22145.71057519657,49553.88815674785
LBC-AUR-CURE-STEEM-NEOS-SBD-ETH-OK-PTC-STRAT,1363.9507026811116,1500,8,14535.37467522498,41723.784657673496
RBY-BTC-POT-XRP-BSD-EBST-DOPE-MONA-AMP-IOP,2409.281593311047,1600,110,20094.09006880626,74091.49304749192
GRS-EXCL-STEEM-ZEC-XMR-SEQ-ABY-WAVES-GRC-CURE,1574.0915840203204,1520,0,38231.28842379624,62917.59277927835
NAV-IOP-AEON-NXS-EFL-SYS-NLG-GRC-SHIFT-WAVES,1391.343104112432,1624,0,15276.5209743891,43079.40527476484
POT-SPR-ETH-SEQ-RBY-XMG-XCP-XVG-BYC-XST,2627.4871229407854,1658,0,39625.61630742089,75466.21987045235
LBC-ZCL-EBST-EFL-OK-VTC-GRC-DOGE-XMR-XRP,2720.8414709043827,1748,0,18614.648411094684,82746.61740690729
TX-NEOS-EFL-SYS-GRS-PTC-BRK-XVG-AEON-CLAM,3555.2094942143044,1752,0,59035.418084873476,116887.7879842799
EFL-DOGE-STRAT-VRM-XMR-SPR-BCY-BSD-EMC-BYC,1134.7249862773772,1458,0,14424.222658827417,36010.00104044056
BRK-VTC-IOC-STRAT-VIA-CLOAK-ERC-MONA-CLAM-XST,2779.495808675138,1630,0,32123.082404497472,87598.9228343387
XMR-XMG-NXS-SLR-VIA-CURE-XST-XLM-ZCL-FLO,3157.7775281912736,1746,0,23712.570060047266,103303.46049714649
DOPE-ZEC-WAVES-BRK-CLAM-GRC-LTC-SYS-NXS-EXP,1010.2026273347958,1420,0,14511.031976264932,33300.23601491679
SPR-SBD-CLOAK-XVG-XST-BRK-NLG-IOP-ABY-ENRG,4278.077463247889,1846,0,40871.23620051248,108479.14864895082
EXCL-BTC-XRP-PIVX-DOGE-NEOS-DOPE-IOC-NAV-AMP,1078.7037437030688,1358,112,14705.596235605042,35693.668711041944
EXCL-NLG-XRP-PTC-SBD-XVG-DCR-AMP-REP-CLOAK,2067.690153393156,1574,0,43859.217474096164,73694.054987559
BRK-DOGE-ZCL-REP-XCP-PIVX-ENRG-AMP-BURST-POT,1140.623412293317,1570,0,11595.283208064893,34995.79538985722
NXS-LBC-ENRG-STEEM-SEQ-EXP-XMG-PTC-DOPE-AEON,2326.779942806296,1654,0,18040.36366084982,60827.429495884135
BYC-DMD-SEQ-EMC-NLG-DCR-RBY-AMP-IOP-VRM,1467.349529721219,1610,0,16151.948341708436,43667.33935545461
ZCL-AMP-VIA-XMY-ERC-BURST-SEQ-SPR-BRK-DOGE,2210.220019296166,1778,0,17028.467957289955,63192.91683226613
SYS-XLM-POT-XMY-DMD-DCR-SPR-BCY-BYC-XMG,1366.010315126867,1540,0,18193.91567778525,45797.489486532315
NLG-VTC-BTC-SHIFT-SPR-STEEM-NAV-EFL-DGB-GRS,1849.1653732065008,1531,117,39096.12586462252,75552.04244221954
STEEM-EMC-LSK-ERC-XLM-PTC-TX-NEOS-BCY-ENRG,1401.0214381737196,1560,0,21371.645986017294,49533.54652266451
LTC-XVG-POT-EBST-AEON-TX-SPR-GRS-SYS-SEQ,5733.946263648002,1894,0,61781.489985656015,190472.2517524556
STEEM-OK-AMP-EBST-ABY-ETC-EXCL-SPR-XMY-PPC,2169.5676449562116,1750,0,14494.97010904452,58126.06737859251
EXCL-BTC-GRC-ERC-ENRG-XCP-NLG-BRK-RVR-EMC,1146.968114784781,1375,105,14893.28716697462,36955.73589978316
